,Ua,Cm,Ca,Hm,air_temp,mass_temp,OD_temp,HVAC_power,hour,date,hvac_average_power
1531172,1,1,1,1,0,0,9,20000,25200.0,171,728.8888888888889
1531173,1,1,1,1,0,0,9,20000,25200.0,263,728.8888888888889
1531174,1,1,1,1,0,0,9,20000,25200.0,354,728.8888888888889
1531175,1,1,1,1,0,0,9,20000,25200.0,364,1511.111111111111
1531176,1,1,1,1,0,0,9,20000,27000.0,0,728.8888888888889
1531177,1,1,1,1,0,0,9,20000,27000.0,79,728.8888888888889
1531178,1,1,1,1,0,0,9,20000,27000.0,171,728.8888888888889
1531179,1,1,1,1,0,0,9,20000,27000.0,263,746.6666666666666
1531180,1,1,1,1,0,0,9,20000,27000.0,354,728.8888888888889
1531181,1,1,1,1,0,0,9,20000,27000.0,364,746.6666666666666
1531182,1,1,1,1,0,0,9,20000,39600.0,0,1528.888888888889
1531183,1,1,1,1,0,0,9,20000,39600.0,79,1528.888888888889
1531184,1,1,1,1,0,0,9,20000,39600.0,171,1528.888888888889
1531185,1,1,1,1,0,0,9,20000,39600.0,263,728.8888888888889
1531186,1,1,1,1,0,0,9,20000,39600.0,354,728.8888888888889
1531187,1,1,1,1,0,0,9,20000,39600.0,364,728.8888888888889
1531188,1,1,1,1,0,0,9,20000,46800.0,0,1528.888888888889
1531189,1,1,1,1,0,0,9,20000,46800.0,79,1368.888888888889
1531190,1,1,1,1,0,0,9,20000,46800.0,171,1528.888888888889
1531191,1,1,1,1,0,0,9,20000,46800.0,263,1528.888888888889
1531192,1,1,1,1,0,0,9,20000,46800.0,354,1528.888888888889
1531193,1,1,1,1,0,0,9,20000,46800.0,364,728.8888888888889
1531194,1,1,1,1,0,0,9,20000,57600.0,0,728.8888888888889
1531195,1,1,1,1,0,0,9,20000,57600.0,79,728.8888888888889
1531196,1,1,1,1,0,0,9,20000,57600.0,171,728.8888888888889
1531197,1,1,1,1,0,0,9,20000,57600.0,263,1528.888888888889
1531198,1,1,1,1,0,0,9,20000,57600.0,354,728.8888888888889
1531199,1,1,1,1,0,0,9,20000,57600.0,364,728.8888888888889
1531200,1,1,1,1,0,0,9,20000,61200.0,0,728.8888888888889
1531201,1,1,1,1,0,0,9,20000,61200.0,79,1528.888888888889
1531202,1,1,1,1,0,0,9,20000,61200.0,171,1528.888888888889
1531203,1,1,1,1,0,0,9,20000,61200.0,263,728.8888888888889
1531204,1,1,1,1,0,0,9,20000,61200.0,354,1528.888888888889
1531205,1,1,1,1,0,0,9,20000,61200.0,364,1528.888888888889
1531206,1,1,1,1,0,0,9,20000,63000.0,0,1528.888888888889
1531207,1,1,1,1,0,0,9,20000,63000.0,79,728.8888888888889
1531208,1,1,1,1,0,0,9,20000,63000.0,171,728.8888888888889
1531209,1,1,1,1,0,0,9,20000,63000.0,263,728.8888888888889
1531210,1,1,1,1,0,0,9,20000,63000.0,354,728.8888888888889
1531211,1,1,1,1,0,0,9,20000,63000.0,364,1528.888888888889
1531212,1,1,1,1,0,0,9,20000,75600.0,0,728.8888888888889
1531213,1,1,1,1,0,0,9,20000,75600.0,79,1528.888888888889
1531214,1,1,1,1,0,0,9,20000,75600.0,171,728.8888888888889
1531215,1,1,1,1,0,0,9,20000,75600.0,263,1422.2222222222222
1531216,1,1,1,1,0,0,9,20000,75600.0,354,1528.888888888889
1531217,1,1,1,1,0,0,9,20000,75600.0,364,1528.888888888889
1531218,1,1,1,1,0,0,9,20000,86399.0,0,728.8888888888889
1531219,1,1,1,1,0,0,9,20000,86399.0,79,728.8888888888889
1531220,1,1,1,1,0,0,9,20000,86399.0,171,728.8888888888889
1531221,1,1,1,1,0,0,9,20000,86399.0,263,728.8888888888889
1531222,1,1,1,1,0,0,9,20000,86399.0,354,728.8888888888889
1531223,1,1,1,1,0,0,9,20000,86399.0,364,728.8888888888889
1531224,1,1,1,1,0,0,11,10000,0.0,0,1217.7777777777778
1531225,1,1,1,1,0,0,11,10000,0.0,79,1217.7777777777778
1531226,1,1,1,1,0,0,11,10000,0.0,171,1217.7777777777778
1531227,1,1,1,1,0,0,11,10000,0.0,263,1653.3333333333333
1531228,1,1,1,1,0,0,11,10000,0.0,354,1404.4444444444443
1531229,1,1,1,1,0,0,11,10000,0.0,364,1662.2222222222222
1531230,1,1,1,1,0,0,11,10000,10800.0,0,1217.7777777777778
1531231,1,1,1,1,0,0,11,10000,10800.0,79,1217.7777777777778
1531232,1,1,1,1,0,0,11,10000,10800.0,171,1608.888888888889
1531233,1,1,1,1,0,0,11,10000,10800.0,263,1217.7777777777778
1531234,1,1,1,1,0,0,11,10000,10800.0,354,1217.7777777777778
1531235,1,1,1,1,0,0,11,10000,10800.0,364,1217.7777777777778
1531236,1,1,1,1,0,0,11,10000,21600.0,0,1217.7777777777778
1531237,1,1,1,1,0,0,11,10000,21600.0,79,1217.7777777777778
1531238,1,1,1,1,0,0,11,10000,21600.0,171,1217.7777777777778
1531239,1,1,1,1,0,0,11,10000,21600.0,263,1217.7777777777778
1531240,1,1,1,1,0,0,11,10000,21600.0,354,1608.888888888889
1531241,1,1,1,1,0,0,11,10000,21600.0,364,1617.7777777777778
1531242,1,1,1,1,0,0,11,10000,25200.0,0,1626.6666666666667
1531243,1,1,1,1,0,0,11,10000,25200.0,79,1493.3333333333333
